Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"25 of 10617 (0.24%)"|196847|3780_61872|webgains|"Lemna Gold Leather Diamante Sandal"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1398335844-50217400.jpg|135.00|135.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=+Lemna+Gold+Leather+Diamante++Sandal&#038;wgtarget=http://www.danielfootwear.com/women-c2/lemna-gold-leather-diamante-sandal-p61872|"Updated by ID"
"26 of 10617 (0.24%)"|196848|3780_79973|webgains|"Campana Fitas 13 Gold Metallic Ballet Pump"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1428922684-92677100.jpg|59.99|59.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Campana+Fitas+13+Gold+Metallic+Ballet+Pump&#038;wgtarget=http://www.danielfootwear.com/women-c2/campana-fitas-13-gold-metallic-ballet-pump-p79973|"Updated by ID"
"27 of 10617 (0.25%)"|196843|3780_79341|webgains|"Edelweiss Grey Leather Reptile Ballerina Pump"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1421680799-01307300.jpg|79.99|79.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Edelweiss+Grey+Leather+Reptile+Ballerina+Pump&#038;wgtarget=http://www.danielfootwear.com/women-c2/edelweiss-grey-leather-reptile-ballerina-pump-p79341|"Updated by ID"
"28 of 10617 (0.26%)"|196844|3780_80937|webgains|"Taupe Stunning Ballerina Flat"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1430823211-20158500.jpg|54.99|54.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Taupe+Stunning+Ballerina+Flat&#038;wgtarget=http://www.danielfootwear.com/womens-sale-c290/taupe-stunning-ballerina-flat-p80937|"Updated by ID"
"29 of 10617 (0.27%)"|196845|3780_80945|webgains|"Black Stunning Logo Ballerina Flat"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1430906194-66697900.jpg|59.99|59.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Black+Stunning+Logo+Ballerina+Flat&#038;wgtarget=http://www.danielfootwear.com/womens-sale-c290/black-stunning-logo-ballerina-flat-p80945|"Updated by ID"
"30 of 10617 (0.28%)"|196840|3780_78573|webgains|"Black Leather Lowell Ballerina Flats"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1418833977-58310900.jpg|109.00|109.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Black+Leather+Lowell+Ballerina+Flats&#038;wgtarget=http://www.danielfootwear.com/women-c2/black-leather-lowell-ballerina-flats-p78573|"Updated by ID"
"31 of 10617 (0.29%)"|196841|3780_78574|webgains|"Lowell White Leather Ballerina Flats"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1419862433-21063900.jpg|110.00|110.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Lowell+White+Leather+Ballerina+Flats&#038;wgtarget=http://www.danielfootwear.com/women-c2/lowell-white-leather-ballerina-flats-p78574|"Updated by ID"
"32 of 10617 (0.30%)"|196842|3780_78575|webgains|"Red Leather Lowell Ballerina Flats"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1419853935-83674600.jpg|110.00|110.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Red+Leather+Lowell+Ballerina+Flats&#038;wgtarget=http://www.danielfootwear.com/women-c2/red-leather-lowell-ballerina-flats-p78575|"Updated by ID"
"33 of 10617 (0.31%)"|196822|3780_83265|webgains|"Manx Nude Patent Kitten Heel Court"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1441879368-32590100.jpg|79.50|79.50|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Manx+Nude+Patent+Kitten+Heel+Court&#038;wgtarget=http://www.danielfootwear.com/sale-c289/manx-nude-patent-kitten-heel-court-p83265|"Updated by ID"
"34 of 10617 (0.32%)"|196823|3780_83273|webgains|"Dalibor Nude Leather Multi Fabric Pointed Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1441891792-62150800.jpg|87.50|87.50|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Dalibor+Nude+Leather+Multi+Fabric+Pointed+Court+Shoe+&#038;wgtarget=http://www.danielfootwear.com/sale-c289/dalibor-nude-leather-multi-fabric-pointed-court-shoe-p83273|"Updated by ID"
"35 of 10617 (0.33%)"|196820|3780_83015|webgains|"Buttercrambe Black Patent Leather Pointed Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1443436921-28464000.jpg|59.99|59.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Buttercrambe+Black+Patent+Leather+Pointed+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/womens-sale-c290/buttercrambe-black-patent-leather-pointed-court-shoe-p83015|"Updated by ID"
"36 of 10617 (0.34%)"|196821|3780_83241|webgains|"Beige Patent Leather Peep Toe Court"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1441878578-55129400.jpg|79.50|79.50|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Beige+Patent+Leather+Peep+Toe+Court&#038;wgtarget=http://www.danielfootwear.com/sale-c289/beige-patent-leather-peep-toe-court-p83241|"Updated by ID"
"37 of 10617 (0.35%)"|196817|3780_82122|webgains|"Buttercrambe Black Suede Pointed Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1443436711-12684800.jpg|59.99|59.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Buttercrambe+Black+Suede+Pointed+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-shoes-c51/buttercrambe-black-suede-pointed-court-shoe-p82122|"Updated by ID"
"38 of 10617 (0.36%)"|196818|3780_82123|webgains|"Buttercrambe Navy Suede Pointed Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1443436823-44272000.jpg|59.99|59.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Buttercrambe+Navy+Suede+Pointed+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-shoes-c51/buttercrambe-navy-suede-pointed-court-shoe-p82123|"Updated by ID"
"39 of 10617 (0.37%)"|196819|3780_82279|webgains|"Sarina Black Leather Laser Cut Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1437391988-09328400.jpg|79.99|79.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Sarina+Black+Leather+Laser+Cut+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/womens-sale-c290/sarina-black-leather-laser-cut-court-shoe-p82279|"Updated by ID"
"40 of 10617 (0.38%)"|196815|3780_81740|webgains|"Ada Floral Multicoloured Calfskin Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1440513307-21870200.jpg|525.00|525.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Ada+Floral+Multicoloured+Calfskin+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/ada-floral-multicoloured-calfskin-court-shoe-p81740|"Updated by ID"
"41 of 10617 (0.39%)"|196816|3780_81982|webgains|"Edie Court Navy Leather Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1437133859-29939500.jpg|69.99|69.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Edie+Court+Navy+Leather+Shoe&#038;wgtarget=http://www.danielfootwear.com/womens-sale-c290/edie-court-navy-leather-shoe-p81982|"Updated by ID"
"42 of 10617 (0.40%)"|196813|3780_81566|webgains|"Fairford Burgundy Leather Patent Toe Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1443432591-36162600.jpg|255.00|255.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Fairford+Burgundy+Leather+Patent+Toe+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-heels-c283/fairford-burgundy-leather-patent-toe-court-shoe-p81566|"Updated by ID"
"43 of 10617 (0.41%)"|196814|3780_81614|webgains|"Classic Heel Wing Black Court shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1438082338-67752800.jpg|165.00|165.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Classic+Heel+Wing+Black+Court+shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-heels-c283/classic-heel-wing-black-court-shoe-p81614|"Updated by ID"
"44 of 10617 (0.41%)"|196805|3780_81365|webgains|"Nancy Mid Red Patent Leather Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1443432391-35873600.jpg|125.00|125.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=+Nancy+Mid+Red+Patent+Leather+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-heels-c283/nancy-mid-red-patent-leather-court-shoe-p81365|"Updated by ID"
"45 of 10617 (0.42%)"|196802|3780_81140|webgains|"Silver Metallic Gogo Classic Pointed Toe Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1431347195-07307000.jpg|24.99|24.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Silver+Metallic+Gogo+Classic+Pointed+Toe+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-heels-c283/silver-metallic-gogo-classic-pointed-toe-court-shoe-p81140|"Updated by ID"
"46 of 10617 (0.43%)"|196803|3780_81256|webgains|"Modest Gold Reptile Leather Pointed Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1443011336-75058500.jpg|139.00|139.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Modest+Gold+Reptile+Leather+Pointed+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-shoes-c51/modest-gold-reptile-leather-pointed-court-shoe-p81256|"Updated by ID"
"47 of 10617 (0.44%)"|196804|3780_81364|webgains|"Nancy Mid Black Patent Leather Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1443433829-52588100.jpg|125.00|125.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Nancy+Mid+Black+Patent+Leather+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-heels-c283/nancy-mid-black-patent-leather-court-shoe-p81364|"Updated by ID"
"48 of 10617 (0.45%)"|196800|3780_80057|webgains|"Black Patent Sendai Wedge Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1426519232-44418100.png|79.99|79.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Black+Patent+Sendai+Wedge+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/black-patent-sendai-wedge-court-shoe-p80057|"Updated by ID"
"49 of 10617 (0.46%)"|196801|3780_81139|webgains|"Gold Metallic Gogo Classic Pointed Toe Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1431347099-49592200.jpg|24.99|24.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Gold+Metallic+Gogo+Classic+Pointed+Toe+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-heels-c283/gold-metallic-gogo-classic-pointed-toe-court-shoe-p81139|"Updated by ID"
"50 of 10617 (0.47%)"|196797|3780_79073|webgains|"York Platform Gold Leather Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1435326038-62954100.jpg|125.00|125.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=York+Platform+Gold+Leather+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/york-platform-gold-leather-court-shoe-p79073|"Updated by ID"
"51 of 10617 (0.48%)"|196798|3780_79334|webgains|"Black Suede Reptile Dwelf Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1421843315-99078000.jpg|159.00|159.00|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Black+Suede+Reptile+Dwelf+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/black-suede-reptile-dwelf-court-shoe-p79334|"Updated by ID"
"52 of 10617 (0.49%)"|196799|3780_80034|webgains|"Tan Leather Brookhaven Pointed Court Shoe"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1429191400-26454600.jpg|69.99|69.99|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Tan+Leather+Brookhaven+Pointed+Court+Shoe&#038;wgtarget=http://www.danielfootwear.com/women-c2/tan-leather-brookhaven-pointed-court-shoe-p80034|"Updated by ID"
"53 of 10617 (0.50%)"|196794|3780_77238|webgains|"Black Alwyne Crystal Court Shoes"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1414424806-50274700.jpg|92.50|92.50|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Black+Alwyne+Crystal+Court+Shoes&#038;wgtarget=http://www.danielfootwear.com/women-c2/black-alwyne-crystal-court-shoes-p77238|"Updated by ID"
"54 of 10617 (0.51%)"|196795|3780_77239|webgains|"Grey Alwyne Crystal Court Shoes"|"Daniel Footwear"|http://www.danielfootwear.com/images/products/medium/1414426661-92677500.jpg|92.50|92.50|http://track.webgains.com/click.html?wgcampaignid=71942&#038;wgprogramid=3780&#038;product=1&#038;wglinkid=113216&#038;productname=Grey+Alwyne+Crystal+Court+Shoes&#038;wgtarget=http://www.danielfootwear.com/women-c2/designer-heels-c283/grey-alwyne-crystal-court-shoes-p77239|"Updated by ID"
