Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"14 of 4456 (0.31%)"|47645|1402_3312347409|awin|"M&S Collection Tropical Print Jumpsuit"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/09/74/3312347409.jpg|35.00|35.00|http://www.awin1.com/pclick.php?p=3312347409&#038;a=99908&#038;m=1402|"Updated by ID"
"15 of 4456 (0.34%)"|47644|1402_3316853185|awin|"Indigo Collection Tile Print Jumpsuit"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/85/31/3316853185.jpg|45.00|45.00|http://www.awin1.com/pclick.php?p=3316853185&#038;a=99908&#038;m=1402|"Updated by ID"
"16 of 4456 (0.36%)"|47643|1402_3316853223|awin|"M&S Collection Cowl Neck Jumpsuit"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/23/32/3316853223.jpg|45.00|45.00|http://www.awin1.com/pclick.php?p=3316853223&#038;a=99908&#038;m=1402|"Updated by ID"
"17 of 4456 (0.38%)"|47642|1402_3316853231|awin|"M&S Collection Floral Jumpsuit"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/31/32/3316853231.jpg|49.50|49.50|http://www.awin1.com/pclick.php?p=3316853231&#038;a=99908&#038;m=1402|"Updated by ID"
"18 of 4456 (0.40%)"|47641|1402_3312347563|awin|"M&S Collection Collared Neck Shirt Jumpsuit"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/63/75/3312347563.jpg|30.00|49.50|http://www.awin1.com/pclick.php?p=3312347563&#038;a=99908&#038;m=1402|"Updated by ID"
"19 of 4456 (0.43%)"|47640|1402_3316853287|awin|"Per Una V-Neck Lula Print Jumpsuit"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/87/32/3316853287.jpg|24.00|39.50|http://www.awin1.com/pclick.php?p=3316853287&#038;a=99908&#038;m=1402|"Updated by ID"
"20 of 4456 (0.45%)"|47639|1402_3316853321|awin|"Per Una Speziale Halterneck Belted Jumpsuit"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/21/33/3316853321.jpg|99.00|99.00|http://www.awin1.com/pclick.php?p=3316853321&#038;a=99908&#038;m=1402|"Updated by ID"
"21 of 4456 (0.47%)"|47224|36467_118502302004|linkshare|"Reiss Calma Blazer Single-breasted Blazer"||||||Trashed
"22 of 4456 (0.49%)"|46185|2515_3171417685|awin|"Aquifer Soda"||||||Trashed
"23 of 4456 (0.52%)"|45399|1203_3133691865|awin|"Collection By John Lewis Frame Clutch Bag"||||||Trashed
"24 of 4456 (0.54%)"|45391|1203_722165664|awin|"Rainbow Club Tess Satin Clutch Bag, Ivory"||||||Trashed
"25 of 4456 (0.56%)"|45390|2289_3285808397|awin|"Woven Detail Clutch Bag"|"Jacques Vert"|http://images.productserve.com/preview/9/2289/97/83/3285808397.jpg|69.00|69.00|http://www.awin1.com/pclick.php?p=3285808397&#038;a=99908&#038;m=2289|"Updated by ID"
"26 of 4456 (0.58%)"|45389|2289_3239505229|awin|"Pleat Clutch Bag"|"Jacques Vert"|http://images.productserve.com/preview/9/2289/29/52/3239505229.jpg|39.00|69.00|http://www.awin1.com/pclick.php?p=3239505229&#038;a=99908&#038;m=2289|"Updated by ID"
"27 of 4456 (0.61%)"|45388|2289_3193721199|awin|"Twist Lock Clutch Bag"||||||Trashed
"28 of 4456 (0.63%)"|45368|1203_3205799975|awin|"Miss Kg Adara High Heeled Stiletto Court Shoes, Nude"||||||Trashed
"29 of 4456 (0.65%)"|45347|1203_3246385917|awin|"Carvela Gamma Asymmetric Embellished Stiletto Sandals"||||||Trashed
"30 of 4456 (0.67%)"|45346|1203_3246385915|awin|"Carvela Gamma Asymmetric Embellished Stiletto Sandals"||||||Trashed
"31 of 4456 (0.70%)"|45222|36666_4700710|linkshare|"Oversized Swallow Scarf"||||||Trashed
"32 of 4456 (0.72%)"|45162|3539_725939624|awin|"Kenzo Tiger Charm Bracelet - For Women"||||||Trashed
"33 of 4456 (0.74%)"|45161|3539_680075347|awin|"Gc X74002l1s Stainless Steel Bracelet Watch - For Women"||||||Trashed
"34 of 4456 (0.76%)"|45131|4318_3315315003|awin|"Miu Miu Noir Women's Sunglasses - Yellow Havana"|Coggles|http://images.productserve.com/preview/8/4318/03/50/3315315003.jpg|225.00|225.00|http://www.awin1.com/pclick.php?p=3315315003&#038;a=99908&#038;m=4318|"Updated by ID"
"35 of 4456 (0.79%)"|45130|4318_3296306533|awin|"Dolce &amp; Gabbana Enchanted Garden Women's Round Sunglasses - Leo/Yellow"|Coggles|http://images.productserve.com/preview/8/4318/33/65/3296306533.jpg|156.00|156.00|http://www.awin1.com/pclick.php?p=3296306533&#038;a=99908&#038;m=4318|"Updated by ID"
"36 of 4456 (0.81%)"|45129|4318_3296306547|awin|"Dolce &amp; Gabbana Iconic Logo Women's Sunglasses - Fuxia"|Coggles|http://images.productserve.com/preview/8/4318/47/65/3296306547.jpg|136.00|136.00|http://www.awin1.com/pclick.php?p=3296306547&#038;a=99908&#038;m=4318|"Updated by ID"
"37 of 4456 (0.83%)"|45116|1203_670455403|awin|"Bobbi Brown Beach Fragrance - Eau De Parfum, 50ml"||||||Trashed
"38 of 4456 (0.85%)"|45070|3100_3092555293|awin|"White Stuff Southern Ocean Crop, Denim Dark Indigo"||||||Trashed
"39 of 4456 (0.88%)"|45066|3100_162023951|awin|"Salsa Secret Push-in Slim Jeans In Rinse, Denim Rinse"||||||Trashed
"40 of 4456 (0.90%)"|45042|1402_3194574537|awin|"Indigo Collection Slim Bootleg Denim Jeans"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/37/45/3194574537.jpg|22.50|22.50|http://www.awin1.com/pclick.php?p=3194574537&#038;a=99908&#038;m=1402|"Updated by ID"
"41 of 4456 (0.92%)"|45041|1402_3191041765|awin|"Indigo Collection Straight Leg Denim Jeans"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/65/17/3191041765.jpg|22.50|22.50|http://www.awin1.com/pclick.php?p=3191041765&#038;a=99908&#038;m=1402|"Updated by ID"
"42 of 4456 (0.94%)"|45040|1402_3192193721|awin|"Indigo Collection Washed Look Boyfriend Denim Jeans"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/21/37/3192193721.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3192193721&#038;a=99908&#038;m=1402|"Updated by ID"
"43 of 4456 (0.96%)"|45039|1402_3175772489|awin|"Indigo Collection Denim Jeggings"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/89/24/3175772489.jpg|25.00|25.00|http://www.awin1.com/pclick.php?p=3175772489&#038;a=99908&#038;m=1402|"Updated by ID"
"44 of 4456 (0.99%)"|45038|1402_3121894919|awin|"Indigo Collection Slim Bootleg Denim Jeans"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|22.50|22.50|http://www.awin1.com/pclick.php?p=3121894919&#038;a=99908&#038;m=1402|"Updated by ID"
"45 of 4456 (1.01%)"|44794|1402_3244897111|awin|"M&amp;s Collection Petite Paisley Print Shell Top"||||||Trashed
"46 of 4456 (1.03%)"|44793|1402_3306961941|awin|"M&S Collection PETITE 3/4 Sleeve Lattice Design Top"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|28.00|28.00|http://www.awin1.com/pclick.php?p=3306961941&#038;a=99908&#038;m=1402|"Updated by ID"
"47 of 4456 (1.05%)"|44792|1402_3252255359|awin|"M&amp;s Collection Petite Floral Kimono Shell Top"||||||Trashed
"48 of 4456 (1.08%)"|44791|1402_3280765607|awin|"M&S Collection PETITE Abstract Print Top with StayNEW"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|19.50|19.50|http://www.awin1.com/pclick.php?p=3280765607&#038;a=99908&#038;m=1402|"Updated by ID"
"49 of 4456 (1.10%)"|44778|1402_3241046605|awin|"M&S Collection Open Front Kimono Top"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|9.00|15.00|http://www.awin1.com/pclick.php?p=3241046605&#038;a=99908&#038;m=1402|"Updated by ID"
"50 of 4456 (1.12%)"|44777|1402_3316852975|awin|"M&amp;s Collection Open Front Kimono Top"||||||Trashed
"51 of 4456 (1.14%)"|44776|1402_3241046603|awin|"M&S Collection Open Front Kimono Top"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|9.00|15.00|http://www.awin1.com/pclick.php?p=3241046603&#038;a=99908&#038;m=1402|"Updated by ID"
"52 of 4456 (1.17%)"|44775|1402_3241046593|awin|"M&S Collection Jewel Embellished Shell Top"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|17.00|29.50|http://www.awin1.com/pclick.php?p=3241046593&#038;a=99908&#038;m=1402|"Updated by ID"
"53 of 4456 (1.19%)"|44774|1402_3249134513|awin|"M&S Collection Textured Boxy Top"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|11.50|19.50|http://www.awin1.com/pclick.php?p=3249134513&#038;a=99908&#038;m=1402|"Updated by ID"
"54 of 4456 (1.21%)"|44773|1402_3246702449|awin|"M&S Collection Cap Sleeved Striped Organza Top"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|35.00|35.00|http://www.awin1.com/pclick.php?p=3246702449&#038;a=99908&#038;m=1402|"Updated by ID"
"55 of 4456 (1.23%)"|44772|1402_3203102649|awin|"Indigo Collection Floral Kimono Cover-up Top"||||||Trashed
"56 of 4456 (1.26%)"|44771|1402_3160424695|awin|"M&S Collection Cotton Rich Long Sleeve Vest Top"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|9.50|9.50|http://www.awin1.com/pclick.php?p=3160424695&#038;a=99908&#038;m=1402|"Updated by ID"
"57 of 4456 (1.28%)"|44770|1402_3160424693|awin|"M&S Collection Cotton Rich Long Sleeve Vest Top"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|9.50|9.50|http://www.awin1.com/pclick.php?p=3160424693&#038;a=99908&#038;m=1402|"Updated by ID"
"58 of 4456 (1.30%)"|44769|1402_3136651059|awin|"M&S Collection Pure Cotton Top with StayNEW"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|8.00|8.00|http://www.awin1.com/pclick.php?p=3136651059&#038;a=99908&#038;m=1402|"Updated by ID"
"59 of 4456 (1.32%)"|44768|1402_3136651057|awin|"M&S Collection Pure Cotton Top with StayNEW"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|8.00|8.00|http://www.awin1.com/pclick.php?p=3136651057&#038;a=99908&#038;m=1402|"Updated by ID"
"60 of 4456 (1.35%)"|44767|1402_3316852763|awin|"Autograph Cuffed Sleeve Top with Modal"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|13.00|22.50|http://www.awin1.com/pclick.php?p=3316852763&#038;a=99908&#038;m=1402|"Updated by ID"
"61 of 4456 (1.37%)"|44766|1402_3309824163|awin|"Autograph Cuffed Sleeve Top with Modal"|"Marks and Spencer"|http://images.productserve.com/noimage.gif|13.00|22.50|http://www.awin1.com/pclick.php?p=3309824163&#038;a=99908&#038;m=1402|"Updated by ID"
"62 of 4456 (1.39%)"|44765|1402_3137362939|awin|"M&amp;s Collection Floral Shell Top"||||||Trashed
"63 of 4456 (1.41%)"|44764|1402_3154617115|awin|"M&amp;s Collection Chiffon Hem Top With Staynew"||||||Trashed
"64 of 4456 (1.44%)"|44729|1402_3251082437|awin|"M&S Collection PLUS Front Tie Textured Maxi Kimono Wrap"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/37/24/3251082437.jpg|23.00|39.50|http://www.awin1.com/pclick.php?p=3251082437&#038;a=99908&#038;m=1402|"Updated by ID"
"65 of 4456 (1.46%)"|44728|1402_3272832173|awin|"M&amp;s Collection Front Tie Textured Maxi Kimono Wrap"||||||Trashed
"66 of 4456 (1.48%)"|44727|1402_3211053861|awin|"M&S Collection PLUS Wide Leg Crêpe Beach Trousers"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/61/38/3211053861.jpg|25.00|25.00|http://www.awin1.com/pclick.php?p=3211053861&#038;a=99908&#038;m=1402|"Updated by ID"
"67 of 4456 (1.50%)"|44726|1402_3291858089|awin|"M&S Collection PLUS Wide Leg Crêpe Beach Trousers"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/89/80/3291858089.jpg|25.00|25.00|http://www.awin1.com/pclick.php?p=3291858089&#038;a=99908&#038;m=1402|"Updated by ID"
"68 of 4456 (1.53%)"|44725|1402_3192634241|awin|"M&S Collection Pure Modal Longline Shirt Beach Dress"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/41/42/3192634241.jpg|25.00|25.00|http://www.awin1.com/pclick.php?p=3192634241&#038;a=99908&#038;m=1402|"Updated by ID"
"69 of 4456 (1.55%)"|44679|1203_3056096121|awin|"L.k. Bennett Palma Leather Asymmetric Strap Sandals"||||||Trashed
"70 of 4456 (1.57%)"|44608|1203_3118689109|awin|"Carvela August Stiletto Slip On Court Shoes"||||||Trashed
"71 of 4456 (1.59%)"|44595|3100_3246118855|awin|"Ravel Bunnell ladies heeled sandals, Navy"|"House of Fraser"|http://images.productserve.com/preview/0/3100/55/88/3246118855.jpg|48.75|65.00|http://www.awin1.com/pclick.php?p=3246118855&#038;a=99908&#038;m=3100|"Updated by ID"
"72 of 4456 (1.62%)"|44570|2805_3184997635|awin|"Mara Clutch"||||||Trashed
"73 of 4456 (1.64%)"|44568|2805_3188177763|awin|"Matilda Clutch"||||||Trashed
"74 of 4456 (1.66%)"|44563|2805_3104229583|awin|"Florence Flap Over Clutch"||||||Trashed
"75 of 4456 (1.68%)"|44561|1402_3306962173|awin|"M&S Collection Crossover Slingback Block Heeled Sandals"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/73/21/3306962173.jpg|19.00|29.50|http://www.awin1.com/pclick.php?p=3306962173&#038;a=99908&#038;m=1402|"Updated by ID"
"76 of 4456 (1.71%)"|44560|1402_3241046887|awin|"Indigo Collection Leather Cut-Out Peep Lace Up Heeled Sandals with Insolia"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/87/68/3241046887.jpg|49.50|49.50|http://www.awin1.com/pclick.php?p=3241046887&#038;a=99908&#038;m=1402|"Updated by ID"
"77 of 4456 (1.73%)"|44559|1402_3196693341|awin|"M&S Collection Diamanté Block Heeled Sandals with Insolia"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/41/33/3196693341.jpg|35.00|35.00|http://www.awin1.com/pclick.php?p=3196693341&#038;a=99908&#038;m=1402|"Updated by ID"
"78 of 4456 (1.75%)"|44552|3539_3240262543|awin|"Carvela Kollude Snake Print Heeled Sandals - For Women"||||||Trashed
"79 of 4456 (1.77%)"|42624|1203_3206600343|awin|"Gerard Darel Avranche Belted Jacket"||||||Trashed
"80 of 4456 (1.80%)"|42603|1203_3226253557|awin|"Gerard Darel Flore Paris Clutch Bag, White"||||||Trashed
"81 of 4456 (1.82%)"|42597|1203_3206600417|awin|"Gerard Darel Mini 24 Heures Leather Handbag"||||||Trashed
"82 of 4456 (1.84%)"|42589|1203_3140025317|awin|"Gerard Darel Leather Le Rebelle Bag, Black"||||||Trashed
"83 of 4456 (1.86%)"|42136|24359_272247|linkshare|"Pivoine Flora Body Care Duo 250 Ml"||||||Trashed
"84 of 4456 (1.89%)"|41737|24359_629225|linkshare|"Pampering Collection"||||||Trashed
"85 of 4456 (1.91%)"|41518|1669_3328348985|awin|"Long Sleeve Breton, Grey"||||||Trashed
"86 of 4456 (1.93%)"|41515|1669_3315610279|awin|"Long Line Long Sleeve Breton, Ivory"|Boden|http://images.productserve.com/preview/9/1669/79/02/3315610279.jpg|29.00|29.00|http://www.awin1.com/pclick.php?p=3315610279&#038;a=99908&#038;m=1669|"Updated by ID"
"87 of 4456 (1.95%)"|41514|1669_3315610281|awin|"Long Line Long Sleeve Breton, Red"||||||Trashed
"88 of 4456 (1.97%)"|41498|1669_3320987887|awin|"Embroidered Dress, Ivory/citrus/blue"||||||Trashed
"89 of 4456 (2.00%)"|41475|16789_5407aea8e4b003bb39d7bdf0|tradedoubler|"Sheath Dress"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1100265_400_516_0_0_2326_3000.jpg|99.00|99.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(5407aea8e4b003bb39d7bdf0)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D05099445)|"Updated by ID"
"90 of 4456 (2.02%)"|40186|6024_3135775161|awin|"Silvia Sequin Long Dress"|Ariella|http://images.productserve.com/preview/4/6024/61/51/3135775161.jpg|124.50|0.00|http://www.awin1.com/pclick.php?p=3135775161&#038;a=99908&#038;m=6024|"Updated by ID"
"91 of 4456 (2.04%)"|39158|16789_54dab50ae4b049b6a3b6a941|tradedoubler|"Knitted Dress - Black / Anthracite / Stone"||||||Trashed
"92 of 4456 (2.06%)"|39151|16789_52b160c2e4b0375664533bc1|tradedoubler|"Dress, Pure Cotton"||||||Trashed
"93 of 4456 (2.09%)"|39150|16789_52b160c2e4b0375664533d9f|tradedoubler|"Leather Dress"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1075692_400_516_0_0_2326_3000.jpg|219.00|219.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(52b160c2e4b0375664533d9f)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D05780836)|"Updated by ID"
"94 of 4456 (2.11%)"|39144|16789_5231112ce4b07a64c2bb4f6c|tradedoubler|Dress|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1012609_400_516_0_0_2326_3000.jpg|104.00|104.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(5231112ce4b07a64c2bb4f6c)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D0759901E)|"Updated by ID"
"95 of 4456 (2.13%)"|39142|16789_51b3bd74e4b01fd668a61767|tradedoubler|"Polo Dress"||||||Trashed
"96 of 4456 (2.15%)"|38931|3539_3217421857|awin|"Valentino Teodora Studded Espadrilles - for Women"|Selfridges|http://images.productserve.com/preview/9/3539/57/18/3217421857.jpg|405.00|0.00|http://www.awin1.com/pclick.php?p=3217421857&#038;a=99908&#038;m=3539|"Updated by ID"
"97 of 4456 (2.18%)"|38929|3539_3227135369|awin|"Ugg Cicily Cut-out Espadrilles – For Women"||||||Trashed
"98 of 4456 (2.20%)"|38671|16789_552f054fe4b0c25520a640ca|tradedoubler|"Dress - Red"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1101424_400_516_0_0_2326_3000.jpg|119.00|119.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(552f054fe4b0c25520a640ca)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D06590004)|"Updated by ID"
"99 of 4456 (2.22%)"|38658|3100_3106265155|awin|"Castaner Onda Flat Espadrilles, Peach"||||||Trashed
"100 of 4456 (2.24%)"|38657|3100_3164352767|awin|"Dune Lolled Round Toe Flat Espadrilles, Leopard Print"||||||Trashed
"101 of 4456 (2.27%)"|38656|3100_3333871761|awin|"Dune Lolled Round Toe Flat Espadrilles, Black"||||||Trashed
"102 of 4456 (2.29%)"|38654|3030_3233576817|awin|"The Shoe Tailor Espadrilles Eee Fit"||||||Trashed
"103 of 4456 (2.31%)"|38653|3030_3233437083|awin|"The Shoe Tailor Espadrilles E Fit"|"Fashion World"|http://images.productserve.com/preview/0/3030/83/70/3233437083.jpg|7.00|0.00|http://www.awin1.com/pclick.php?p=3233437083&#038;a=99908&#038;m=3030|"Updated by ID"
"104 of 4456 (2.33%)"|38652|3030_3255514299|awin|"Southbay Navy Floral Slip-on Espadrilles"||||||Trashed
"105 of 4456 (2.36%)"|38651|3030_3255511865|awin|"Southbay White Slip-on Espadrilles"||||||Trashed
"106 of 4456 (2.38%)"|38647|1134_3331116215|awin|"Womens Snake Effect Espadrilles- Grey"||||||Trashed
"107 of 4456 (2.40%)"|38589|4318_3228194087|awin|"Love Moschino Women's Slip On Printed Espadrilles - White Multi"|Coggles|http://images.productserve.com/preview/8/4318/87/40/3228194087.jpg|50.00|72.00|http://www.awin1.com/pclick.php?p=3228194087&#038;a=99908&#038;m=4318|"Updated by ID"
"108 of 4456 (2.42%)"|38588|4318_3233238651|awin|"Love Moschino Women's Slip On Printed Espadrilles - Aztec Multi Print"|Coggles|http://images.productserve.com/preview/8/4318/51/86/3233238651.jpg|64.00|92.00|http://www.awin1.com/pclick.php?p=3233238651&#038;a=99908&#038;m=4318|"Updated by ID"
"109 of 4456 (2.45%)"|36746|4318_3248047125|awin|"Soludos Women's Classic Stripe Woven Ankle Strap Espadrilles - Light Navy/white"||||||Trashed
"110 of 4456 (2.47%)"|36745|4318_3294959487|awin|"IIse Jacobsen Women's Suede Espadrilles - Atmosphere"|Coggles|http://images.productserve.com/preview/8/4318/87/94/3294959487.jpg|75.00|75.00|http://www.awin1.com/pclick.php?p=3294959487&#038;a=99908&#038;m=4318|"Updated by ID"
"111 of 4456 (2.49%)"|36744|4318_3294958973|awin|"IIse Jacobsen Women's Suede Espadrilles - Mulberry"|Coggles|http://images.productserve.com/preview/8/4318/73/89/3294958973.jpg|75.00|75.00|http://www.awin1.com/pclick.php?p=3294958973&#038;a=99908&#038;m=4318|"Updated by ID"
"112 of 4456 (2.51%)"|36743|4318_3294959299|awin|"IIse Jacobsen Women's Animal Espadrilles - Sandshell"|Coggles|http://images.productserve.com/preview/8/4318/99/92/3294959299.jpg|65.00|65.00|http://www.awin1.com/pclick.php?p=3294959299&#038;a=99908&#038;m=4318|"Updated by ID"
"113 of 4456 (2.54%)"|36742|4318_3244897919|awin|"Senso Women's Madeline I Leopard Pony Espadrilles - Chalk"|Coggles|http://images.productserve.com/preview/8/4318/19/79/3244897919.jpg|135.00|135.00|http://www.awin1.com/pclick.php?p=3244897919&#038;a=99908&#038;m=4318|"Updated by ID"
"114 of 4456 (2.56%)"|36741|4318_3240710547|awin|"UGG Australia Women's Cicily Espadrilles - Tropical Sunset"|Coggles|http://images.productserve.com/preview/8/4318/47/05/3240710547.jpg|36.00|60.00|http://www.awin1.com/pclick.php?p=3240710547&#038;a=99908&#038;m=4318|"Updated by ID"
"115 of 4456 (2.58%)"|36740|4318_3240710393|awin|"UGG Australia Women's Cicily Espadrilles - Navy"|Coggles|http://images.productserve.com/preview/8/4318/93/03/3240710393.jpg|60.00|60.00|http://www.awin1.com/pclick.php?p=3240710393&#038;a=99908&#038;m=4318|"Updated by ID"
"116 of 4456 (2.60%)"|36736|5678_3335280671|awin|"Asos Jamestown Flatform Two Part Espadrilles - Tan"||||||Trashed
"117 of 4456 (2.63%)"|36728|5678_3341036379|awin|"ASOS JELLYBEAN Flatform Espadrilles - Multi glitter"|ASOS|http://images.productserve.com/preview/8/5678/79/63/3341036379.jpg|18.00|18.00|http://www.awin1.com/pclick.php?p=3341036379&#038;a=99908&#038;m=5678|"Updated by ID"
"118 of 4456 (2.65%)"|36726|5678_3321839485|awin|"ASOS JEEZE Gladiator Espadrilles - Black"|ASOS|http://images.productserve.com/preview/8/5678/85/94/3321839485.jpg|18.00|18.00|http://www.awin1.com/pclick.php?p=3321839485&#038;a=99908&#038;m=5678|"Updated by ID"
"119 of 4456 (2.67%)"|36725|5678_3339512281|awin|"ASOS JUST BE MINE Espadrilles - Silver"|ASOS|http://images.productserve.com/preview/8/5678/81/22/3339512281.jpg|15.00|15.00|http://www.awin1.com/pclick.php?p=3339512281&#038;a=99908&#038;m=5678|"Updated by ID"
