Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"68 of 4389 (1.55%)"|35459|1402_3239173587|awin|"M&S Collection Pure Cotton 3/4 Sleeve Cable Knit Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/87/35/3239173587.jpg|20.00|35.00|http://www.awin1.com/pclick.php?p=3239173587&#038;a=99908&#038;m=1402|"Updated by ID"
"69 of 4389 (1.57%)"|35458|1402_3241046359|awin|"M&S Collection Pure Cashmere Seam Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/59/63/3241046359.jpg|51.00|119.00|http://www.awin1.com/pclick.php?p=3241046359&#038;a=99908&#038;m=1402|"Updated by ID"
"70 of 4389 (1.59%)"|35457|1402_3241046357|awin|"M&S Collection Pure Cashmere Seam Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/57/63/3241046357.jpg|51.00|119.00|http://www.awin1.com/pclick.php?p=3241046357&#038;a=99908&#038;m=1402|"Updated by ID"
"71 of 4389 (1.62%)"|35456|1402_3241046361|awin|"M&S Collection Pure Cashmere Scoop Neck Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/61/63/3241046361.jpg|46.00|79.00|http://www.awin1.com/pclick.php?p=3241046361&#038;a=99908&#038;m=1402|"Updated by ID"
"72 of 4389 (1.64%)"|35455|1402_3244894653|awin|"M&S Collection Pure Cashmere Ribbed Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/53/46/3244894653.jpg|43.00|99.00|http://www.awin1.com/pclick.php?p=3244894653&#038;a=99908&#038;m=1402|"Updated by ID"
"73 of 4389 (1.66%)"|35453|1402_3244894651|awin|"M&S Collection Pure Cashmere Ribbed Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/51/46/3244894651.jpg|43.00|99.00|http://www.awin1.com/pclick.php?p=3244894651&#038;a=99908&#038;m=1402|"Updated by ID"
"74 of 4389 (1.69%)"|35452|3239173717|awin|"M&amp;s Collection Pure Cashmere Animal Print Jumper"||||||Trashed
"75 of 4389 (1.71%)"|35451|1402_3242507653|awin|"M&S Collection Pure Cashmere 3/4 Sleeve Swing Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/53/76/3242507653.jpg|119.00|119.00|http://www.awin1.com/pclick.php?p=3242507653&#038;a=99908&#038;m=1402|"Updated by ID"
"76 of 4389 (1.73%)"|35450|3241046243|awin|"M&amp;s Collection Pure Cashmere 3/4 Sleeve Swing Jumper"||||||Trashed
"77 of 4389 (1.75%)"|35449|1402_3241046201|awin|"M&S Collection Broderie Hem Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/01/62/3241046201.jpg|18.00|29.50|http://www.awin1.com/pclick.php?p=3241046201&#038;a=99908&#038;m=1402|"Updated by ID"
"78 of 4389 (1.78%)"|35448|1402_3241046199|awin|"M&S Collection Broderie Hem Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/99/61/3241046199.jpg|20.00|29.50|http://www.awin1.com/pclick.php?p=3241046199&#038;a=99908&#038;m=1402|"Updated by ID"
"79 of 4389 (1.80%)"|35447|3241046205|awin|"M&amp;s Collection Abstract Print 3/4 Sleeve Jumper"||||||Trashed
"80 of 4389 (1.82%)"|35446|1402_3281146227|awin|"M&S Collection Pure Cotton Jumper with StayNEW"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/27/62/3281146227.jpg|16.00|16.00|http://www.awin1.com/pclick.php?p=3281146227&#038;a=99908&#038;m=1402|"Updated by ID"
"81 of 4389 (1.85%)"|35445|1402_3281146229|awin|"M&S Collection Pure Cotton Jumper with StayNEW"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/29/62/3281146229.jpg|16.00|16.00|http://www.awin1.com/pclick.php?p=3281146229&#038;a=99908&#038;m=1402|"Updated by ID"
"82 of 4389 (1.87%)"|35444|1402_3282389333|awin|"M&S Collection Pure Cotton Jumper with StayNEW"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/33/93/3282389333.jpg|16.00|16.00|http://www.awin1.com/pclick.php?p=3282389333&#038;a=99908&#038;m=1402|"Updated by ID"
"83 of 4389 (1.89%)"|35443|1402_3281146305|awin|"M&S Collection Pure Cashmere Floral Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/05/63/3281146305.jpg|38.00|89.00|http://www.awin1.com/pclick.php?p=3281146305&#038;a=99908&#038;m=1402|"Updated by ID"
"84 of 4389 (1.91%)"|35442|1402_3299231101|awin|"M&S Collection PLUS Double Layer Lace Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/01/11/3299231101.jpg|14.00|29.50|http://www.awin1.com/pclick.php?p=3299231101&#038;a=99908&#038;m=1402|"Updated by ID"
"85 of 4389 (1.94%)"|35441|1402_3282389331|awin|"M&S Collection Dip Dye Jumper with Linen"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/31/93/3282389331.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3282389331&#038;a=99908&#038;m=1402|"Updated by ID"
"86 of 4389 (1.96%)"|35440|1402_3255510907|awin|"M&S Collection Cotton Rich 3/4 Sleeve Space-Dye Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/07/09/3255510907.jpg|20.00|35.00|http://www.awin1.com/pclick.php?p=3255510907&#038;a=99908&#038;m=1402|"Updated by ID"
"87 of 4389 (1.98%)"|35439|1402_3282394059|awin|"M&S Collection 3/4 Sleeve Falling Corn Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/59/40/3282394059.jpg|28.00|28.00|http://www.awin1.com/pclick.php?p=3282394059&#038;a=99908&#038;m=1402|"Updated by ID"
"88 of 4389 (2.01%)"|35438|1402_3319230781|awin|"M&S Collection Tape Swing Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/81/07/3319230781.jpg|35.00|35.00|http://www.awin1.com/pclick.php?p=3319230781&#038;a=99908&#038;m=1402|"Updated by ID"
"89 of 4389 (2.03%)"|35437|1402_3306962473|awin|"M&S Collection Striped Jumper with Linen"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/73/24/3306962473.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3306962473&#038;a=99908&#038;m=1402|"Updated by ID"
"90 of 4389 (2.05%)"|35436|1402_3309824235|awin|"M&S Collection Sequin Embellished Floral Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/35/42/3309824235.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3309824235&#038;a=99908&#038;m=1402|"Updated by ID"
"91 of 4389 (2.07%)"|35435|1402_3306962375|awin|"M&S Collection Round Neck Spotted Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/75/23/3306962375.jpg|25.00|25.00|http://www.awin1.com/pclick.php?p=3306962375&#038;a=99908&#038;m=1402|"Updated by ID"
"92 of 4389 (2.10%)"|35434|1402_3330784387|awin|"M&S Collection Round Neck Spotted Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/87/43/3330784387.jpg|28.00|28.00|http://www.awin1.com/pclick.php?p=3330784387&#038;a=99908&#038;m=1402|"Updated by ID"
"93 of 4389 (2.12%)"|35433|1402_3300898769|awin|"M&S Collection Floral & Paisley Print Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/69/87/3300898769.jpg|10.50|25.00|http://www.awin1.com/pclick.php?p=3300898769&#038;a=99908&#038;m=1402|"Updated by ID"
"94 of 4389 (2.14%)"|35432|1402_3315316025|awin|"M&S Collection Fine Gauge Slub Jumper with Linen"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/25/60/3315316025.jpg|25.00|25.00|http://www.awin1.com/pclick.php?p=3315316025&#038;a=99908&#038;m=1402|"Updated by ID"
"95 of 4389 (2.16%)"|35431|1402_3318868711|awin|"M&S Collection Embellished Neckline Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/11/87/3318868711.jpg|22.00|32.50|http://www.awin1.com/pclick.php?p=3318868711&#038;a=99908&#038;m=1402|"Updated by ID"
"96 of 4389 (2.19%)"|35430|1402_3316853077|awin|"M&S Collection Bardot Striped Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/77/30/3316853077.jpg|28.00|28.00|http://www.awin1.com/pclick.php?p=3316853077&#038;a=99908&#038;m=1402|"Updated by ID"
"97 of 4389 (2.21%)"|35429|1402_3306962373|awin|"M&S Collection Animal Print Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/73/23/3306962373.jpg|28.00|28.00|http://www.awin1.com/pclick.php?p=3306962373&#038;a=99908&#038;m=1402|"Updated by ID"
"98 of 4389 (2.23%)"|35428|1402_3336168431|awin|"M&S Collection 3/4 Sleeve Butterfly Print Jumper"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/31/84/3336168431.jpg|28.00|28.00|http://www.awin1.com/pclick.php?p=3336168431&#038;a=99908&#038;m=1402|"Updated by ID"
"99 of 4389 (2.26%)"|35416|1402_3249134563|awin|"M&S Collection PETITE Dip Dye Open Front Cardigan with Linen"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/63/45/3249134563.jpg|16.00|32.50|http://www.awin1.com/pclick.php?p=3249134563&#038;a=99908&#038;m=1402|"Updated by ID"
"100 of 4389 (2.28%)"|35415|3241044293|awin|"M&amp;s Collection Petite Bobble Button Cardigan"||||||Trashed
"101 of 4389 (2.30%)"|35414|3156287593|awin|"M&amp;s Collection Petite Bobble Button Cardigan"||||||Trashed
"102 of 4389 (2.32%)"|35413|3082147155|awin|"M&amp;s Collection Petite Bobble Button Cardigan"||||||Trashed
"103 of 4389 (2.35%)"|35406|1402_3243960777|awin|"Per Una Speziale Pointelle Bolero"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/77/07/3243960777.jpg|39.50|39.50|http://www.awin1.com/pclick.php?p=3243960777&#038;a=99908&#038;m=1402|"Updated by ID"
"104 of 4389 (2.37%)"|35405|1402_3309824447|awin|"Per Una Shimmer Stitch Dress Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/47/44/3309824447.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3309824447&#038;a=99908&#038;m=1402|"Updated by ID"
"105 of 4389 (2.39%)"|35404|1402_3241047143|awin|"Per Una Rear Crochet Cardigan with Linen"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/43/71/3241047143.jpg|20.00|29.50|http://www.awin1.com/pclick.php?p=3241047143&#038;a=99908&#038;m=1402|"Updated by ID"
"106 of 4389 (2.42%)"|35403|3241047311|awin|"Per Una Pure Cotton 3/4 Sleeve Rear Lace Dress Cardigan"||||||Trashed
"107 of 4389 (2.44%)"|35402|1402_3168207401|awin|"Per Una Open Front Textured Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/01/74/3168207401.jpg|39.50|39.50|http://www.awin1.com/pclick.php?p=3168207401&#038;a=99908&#038;m=1402|"Updated by ID"
"108 of 4389 (2.46%)"|35401|1402_3241047267|awin|"Per Una Open Front Textured Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/67/72/3241047267.jpg|39.50|39.50|http://www.awin1.com/pclick.php?p=3241047267&#038;a=99908&#038;m=1402|"Updated by ID"
"109 of 4389 (2.48%)"|35400|3306962905|awin|"Per Una Open Front Tape Longline Cardigan"||||||Trashed
"110 of 4389 (2.51%)"|35399|1402_3241047249|awin|"Per Una Open Front Tape Knit Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/49/72/3241047249.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3241047249&#038;a=99908&#038;m=1402|"Updated by ID"
"111 of 4389 (2.53%)"|35398|1402_3241047251|awin|"Per Una Open Front Tape Knit Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/51/72/3241047251.jpg|17.00|29.50|http://www.awin1.com/pclick.php?p=3241047251&#038;a=99908&#038;m=1402|"Updated by ID"
"112 of 4389 (2.55%)"|35397|1402_3241047135|awin|"Per Una Open Front Striped Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/35/71/3241047135.jpg|25.00|35.00|http://www.awin1.com/pclick.php?p=3241047135&#038;a=99908&#038;m=1402|"Updated by ID"
"113 of 4389 (2.57%)"|35396|1402_3320614389|awin|"Per Una Open Front Ribbed Bolero"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/89/43/3320614389.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3320614389&#038;a=99908&#038;m=1402|"Updated by ID"
"114 of 4389 (2.60%)"|35395|3241047253|awin|"Per Una Open Front Pointelle Longline Cardigan"||||||Trashed
"115 of 4389 (2.62%)"|35394|1402_3306962795|awin|"Per Una Open Front Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/95/27/3306962795.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3306962795&#038;a=99908&#038;m=1402|"Updated by ID"
"116 of 4389 (2.64%)"|35393|1402_3205878273|awin|"Per Una Open Front Bolero"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/73/82/3205878273.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3205878273&#038;a=99908&#038;m=1402|"Updated by ID"
"117 of 4389 (2.67%)"|35392|3306962903|awin|"Per Una Open Front Assorted Cardigan"||||||Trashed
"118 of 4389 (2.69%)"|35391|1402_3306962841|awin|"Per Una Open Front Armadillo Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/41/28/3306962841.jpg|39.50|39.50|http://www.awin1.com/pclick.php?p=3306962841&#038;a=99908&#038;m=1402|"Updated by ID"
"119 of 4389 (2.71%)"|35390|3338009069|awin|"Per Una Fringe Trim Cardigan"||||||Trashed
"120 of 4389 (2.73%)"|35389|1402_3312347675|awin|"Per Una 3/4 Sleeve Ombre Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/75/76/3312347675.jpg|45.00|45.00|http://www.awin1.com/pclick.php?p=3312347675&#038;a=99908&#038;m=1402|"Updated by ID"
"121 of 4389 (2.76%)"|35388|1402_3301965807|awin|"Limited Edition Open Front Long Drape Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/07/58/3301965807.jpg|21.00|35.00|http://www.awin1.com/pclick.php?p=3301965807&#038;a=99908&#038;m=1402|"Updated by ID"
"122 of 4389 (2.78%)"|35384|3116549135|awin|"M&amp;s Collection Pure Cashmere Round Neck Cardigan"||||||Trashed
"123 of 4389 (2.80%)"|35383|1402_3116549133|awin|"M&S Collection Pure Cashmere Round Neck Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/33/91/3116549133.jpg|85.00|85.00|http://www.awin1.com/pclick.php?p=3116549133&#038;a=99908&#038;m=1402|"Updated by ID"
"124 of 4389 (2.83%)"|35382|1402_3116549139|awin|"M&S Collection Pure Cashmere Round Neck Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/39/91/3116549139.jpg|85.00|85.00|http://www.awin1.com/pclick.php?p=3116549139&#038;a=99908&#038;m=1402|"Updated by ID"
"125 of 4389 (2.85%)"|35381|1402_3142616449|awin|"M&S Collection Pure Cashmere Round Neck Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/49/64/3142616449.jpg|85.00|85.00|http://www.awin1.com/pclick.php?p=3142616449&#038;a=99908&#038;m=1402|"Updated by ID"
"126 of 4389 (2.87%)"|35380|1402_3119633113|awin|"M&S Collection Pure Cashmere Round Neck Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/13/31/3119633113.jpg|85.00|85.00|http://www.awin1.com/pclick.php?p=3119633113&#038;a=99908&#038;m=1402|"Updated by ID"
"127 of 4389 (2.89%)"|35379|1402_3299231563|awin|"M&S Collection PLUS Chiffon Trim Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/63/15/3299231563.jpg|32.50|32.50|http://www.awin1.com/pclick.php?p=3299231563&#038;a=99908&#038;m=1402|"Updated by ID"
"128 of 4389 (2.92%)"|35378|1402_3191518213|awin|"M&S Collection PLUS Bobble Button Brushstroke Print Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/13/82/3191518213.jpg|17.00|29.50|http://www.awin1.com/pclick.php?p=3191518213&#038;a=99908&#038;m=1402|"Updated by ID"
"129 of 4389 (2.94%)"|35377|1402_3306962261|awin|"M&S Collection Paisley Print Bobble Button Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/61/22/3306962261.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3306962261&#038;a=99908&#038;m=1402|"Updated by ID"
"130 of 4389 (2.96%)"|35376|1402_3336168519|awin|"M&S Collection Open Front Rear Swing Broderie Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/19/85/3336168519.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3336168519&#038;a=99908&#038;m=1402|"Updated by ID"
"131 of 4389 (2.98%)"|35375|1402_3306962689|awin|"M&S Collection Open Front Midi Cardigan"|"Marks and Spencer"|http://images.productserve.com/preview/2/1402/89/26/3306962689.jpg|29.50|29.50|http://www.awin1.com/pclick.php?p=3306962689&#038;a=99908&#038;m=1402|"Updated by ID"
