Number,"Post ID","Product ID",Affiliate,"Product Title",Brand,"Image URL",Description,Price,RRP,Link,Status
"1723 of 5914 (29.13%)",10249,1203_3195042387,awin,"BOSS Orange Bow Stitch Knit","John Lewis",http://images.productserve.com/preview/3/1203/87/23/3195042387.jpg,129.00,129.00,http://www.awin1.com/pclick.php?p=3195042387&a=99908&m=1203,Updated
"1724 of 5914 (29.15%)",10248,1203_3233670353,awin,"BOSS Orange Layer Knit Jumper, Black","John Lewis",http://images.productserve.com/preview/3/1203/53/03/3233670353.jpg,189.00,189.00,http://www.awin1.com/pclick.php?p=3233670353&a=99908&m=1203,Updated
"1725 of 5914 (29.17%)",10247,1203_3211041145,awin,"BOSS Textured Jumper, Brown","John Lewis",http://images.productserve.com/preview/3/1203/45/11/3211041145.jpg,220.00,220.00,http://www.awin1.com/pclick.php?p=3211041145&a=99908&m=1203,Updated
"1726 of 5914 (29.18%)",10246,1203_3223951131,awin,"BOSS Orange Willoh Jumper, Taupe","John Lewis",http://images.productserve.com/preview/3/1203/31/11/3223951131.jpg,129.00,129.00,http://www.awin1.com/pclick.php?p=3223951131&a=99908&m=1203,Updated
"1727 of 5914 (29.20%)",10245,1203_3200071233,awin,"Gerard Darel Attitude Linen Jumper, Orange Brulée","John Lewis",http://images.productserve.com/preview/3/1203/33/12/3200071233.jpg,120.00,120.00,http://www.awin1.com/pclick.php?p=3200071233&a=99908&m=1203,Updated
"1728 of 5914 (29.22%)",10244,1203_3060819869,awin,"KG by Kurt Geiger Bailey Pointed Court Shoes","John Lewis",http://images.productserve.com/preview/3/1203/69/98/3060819869.jpg,99.00,99.00,http://www.awin1.com/pclick.php?p=3060819869&a=99908&m=1203,Updated
"1729 of 5914 (29.24%)",10243,3193976677,awin,"Gabor Antoinette Suede Court Shoes, Black",,,,,,"Not Found"
"1730 of 5914 (29.25%)",10242,1203_3195043091,awin,"L.K. Bennett Roxy Leather Stiletto Court Heels","John Lewis",http://images.productserve.com/preview/3/1203/91/30/3195043091.jpg,195.00,195.00,http://www.awin1.com/pclick.php?p=3195043091&a=99908&m=1203,Updated
"1731 of 5914 (29.27%)",10241,1203_3206599579,awin,"KG by Kurt Geiger Barley Toe Pointed Court Shoes, Black/White Pony","John Lewis",http://images.productserve.com/preview/3/1203/79/95/3206599579.jpg,110.00,110.00,http://www.awin1.com/pclick.php?p=3206599579&a=99908&m=1203,Updated
"1732 of 5914 (29.29%)",10240,1203_3161632449,awin,"KG by Kurt Geiger Bailey Court Shoes, Black","John Lewis",http://images.productserve.com/preview/3/1203/49/24/3161632449.jpg,99.00,99.00,http://www.awin1.com/pclick.php?p=3161632449&a=99908&m=1203,Updated
"1733 of 5914 (29.30%)",10239,1203_3235800295,awin,"L.K. Bennett Marble Patent Slingback Court Shoes","John Lewis",http://images.productserve.com/preview/3/1203/95/02/3235800295.jpg,185.00,185.00,http://www.awin1.com/pclick.php?p=3235800295&a=99908&m=1203,Updated
"1734 of 5914 (29.32%)",10238,1203_3184338825,awin,"L.K. Bennett Irene Patent Leather Court Shoes","John Lewis",http://images.productserve.com/preview/3/1203/25/88/3184338825.jpg,210.00,210.00,http://www.awin1.com/pclick.php?p=3184338825&a=99908&m=1203,Updated
"1735 of 5914 (29.34%)",10237,1203_3247999297,awin,"COLLECTION by John Lewis Kir Ankle Strap Court Heels, Black/White","John Lewis",http://images.productserve.com/preview/3/1203/97/92/3247999297.jpg,59.00,59.00,http://www.awin1.com/pclick.php?p=3247999297&a=99908&m=1203,Updated
"1736 of 5914 (29.35%)",10236,,awin,"Collection By John Lewis Bellini Stiletto Heeled Courts",,,,,,"Not Found"
"1737 of 5914 (29.37%)",10235,,awin,"Collection By John Lewis Lecce Leather Slingback Court Shoes",,,,,,"Not Found"
"1738 of 5914 (29.39%)",10234,1203_3213387977,awin,"COLLECTION by John Lewis Latina Leather Court Shoes","John Lewis",http://images.productserve.com/preview/3/1203/77/79/3213387977.jpg,75.00,75.00,http://www.awin1.com/pclick.php?p=3213387977&a=99908&m=1203,Updated
"1739 of 5914 (29.40%)",10233,3078228947,awin,"Collection By John Lewis Dallas Court Shoes",,,,,,"Not Found"
"1740 of 5914 (29.42%)",10232,1203_3211690297,awin,"COLLECTION by John Lewis Daiquiri T-Bar Court Shoes, Silver","John Lewis",http://images.productserve.com/preview/3/1203/97/02/3211690297.jpg,59.00,59.00,http://www.awin1.com/pclick.php?p=3211690297&a=99908&m=1203,Updated
"1741 of 5914 (29.44%)",10231,1203_3224601529,awin,"COLLECTION by John Lewis Arezzo Stiletto Court Shoes","John Lewis",http://images.productserve.com/preview/3/1203/29/15/3224601529.jpg,85.00,85.00,http://www.awin1.com/pclick.php?p=3224601529&a=99908&m=1203,Updated
"1742 of 5914 (29.46%)",10229,1203_3198008877,awin,"Ted Baker Naretta High Heeled Stiletto Court Shoes, Black Suede","John Lewis",http://images.productserve.com/preview/3/1203/77/88/3198008877.jpg,120.00,120.00,http://www.awin1.com/pclick.php?p=3198008877&a=99908&m=1203,Updated
"1743 of 5914 (29.47%)",10228,1203_3255762295,awin,"Carvela Carmen Asymetric Mid Heeled Court Shoes","John Lewis",http://images.productserve.com/preview/3/1203/95/22/3255762295.jpg,49.00,49.00,http://www.awin1.com/pclick.php?p=3255762295&a=99908&m=1203,Updated
"1744 of 5914 (29.49%)",10227,1203_3161632167,awin,"Carvela Gemini Embellished High Heeled Courts","John Lewis",http://images.productserve.com/preview/3/1203/67/21/3161632167.jpg,130.00,130.00,http://www.awin1.com/pclick.php?p=3161632167&a=99908&m=1203,Updated
"1745 of 5914 (29.51%)",10226,1203_3181604221,awin,"Carvela Aztec Asymmetric High Heeled Court Shoe","John Lewis",http://images.productserve.com/preview/3/1203/21/42/3181604221.jpg,120.00,120.00,http://www.awin1.com/pclick.php?p=3181604221&a=99908&m=1203,Updated
"1746 of 5914 (29.52%)",10225,,,"Gossard Super Smooth Lace Shorts",,,,,,"Not Found"
"1747 of 5914 (29.54%)",10221,3030_3244899027,awin,"Gossard SuperSmooth Lace Non Wired Bra","Fashion World",http://images.productserve.com/preview/0/3030/27/90/3244899027.jpg,42.00,0.00,http://www.awin1.com/pclick.php?p=3244899027&a=99908&m=3030,Updated
"1748 of 5914 (29.56%)",10215,35653_10874628,linkshare,"Diesel 'f-ela' Sweatshirt","Farfetch Uk",http://cdn-images.farfetch.com/10/87/46/28/10874628_4235467_800.jpg,123.00,123.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=183381.10874628&type=15&murl=http%3A%2F%2Fwww.farfetch.com%2Fshopping%2Fwomen%2Fitem10874628.aspx,Updated
"1749 of 5914 (29.57%)",10213,5678_3220036031,awin,"ASOS Premium Leather Multi Compartment Clutch Bag - Black",ASOS,http://images.productserve.com/preview/8/5678/31/60/3220036031.jpg,40.00,40.00,http://www.awin1.com/pclick.php?p=3220036031&a=99908&m=5678,Updated
"1750 of 5914 (29.59%)",10212,3187593463,awin,"Asos Leather Purse Travel Wallet With Clasp - Blue Snake",,,,,,"Not Found"
"1751 of 5914 (29.61%)",10211,3100195107,awin,"Asos Wrap Around Detail Clutch Bag - Black",,,,,,"Not Found"
"1752 of 5914 (29.62%)",10210,3146699387,awin,"Asos Slanted Bar Clutch Bag - Black",,,,,,"Not Found"
"1753 of 5914 (29.64%)",10209,3070636595,awin,"Asos Envelope Laser Cut Clutch Bag - Black",,,,,,"Not Found"
"1754 of 5914 (29.66%)",10208,35653_10874628,linkshare,"Diesel 'f-ela' Sweatshirt","Farfetch Uk",http://cdn-images.farfetch.com/10/87/46/28/10874628_4235467_800.jpg,123.00,123.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=183381.10874628&type=15&murl=http%3A%2F%2Fwww.farfetch.com%2Fshopping%2Fwomen%2Fitem10874628.aspx,Updated
"1755 of 5914 (29.68%)",10206,1402_3299041491,awin,"M&S Collection Round Neck Floral Knitted Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/91/14/3299041491.jpg,35.00,35.00,http://www.awin1.com/pclick.php?p=3299041491&a=99908&m=1402,Updated
"1756 of 5914 (29.69%)",10205,1402_3299042061,awin,"M&S Collection Textured Self Striped Shell Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/61/20/3299042061.jpg,25.00,25.00,http://www.awin1.com/pclick.php?p=3299042061&a=99908&m=1402,Updated
"1757 of 5914 (29.71%)",10204,1402_3252255359,awin,"M&S Collection PETITE Floral Kimono Shell Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/59/53/3252255359.jpg,25.00,25.00,http://www.awin1.com/pclick.php?p=3252255359&a=99908&m=1402,Updated
"1758 of 5914 (29.73%)",10203,3255512291,awin,"M&s Collection Petite Block Animal Print Shell Top",,,,,,"Not Found"
"1759 of 5914 (29.74%)",10202,3251082229,awin,"M&s Collection Floral Sweat Top With Cool Comfort Technology",,,,,,"Not Found"
"1760 of 5914 (29.76%)",10201,1402_3251082289,awin,"M&S Collection Engineered Striped Slash Neck Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/89/22/3251082289.jpg,19.50,19.50,http://www.awin1.com/pclick.php?p=3251082289&a=99908&m=1402,Updated
"1761 of 5914 (29.78%)",10200,1402_3241046553,awin,"M&S Collection Pure Cotton Floral Lace Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/53/65/3241046553.jpg,35.00,35.00,http://www.awin1.com/pclick.php?p=3241046553&a=99908&m=1402,Updated
"1762 of 5914 (29.79%)",10199,1402_3246702449,awin,"M&S Collection Cap Sleeved Striped Organza Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/49/24/3246702449.jpg,35.00,35.00,http://www.awin1.com/pclick.php?p=3246702449&a=99908&m=1402,Updated
"1763 of 5914 (29.81%)",10198,1402_3241046435,awin,"M&S Collection Slash Neck Faux Snakeskin Design Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/35/64/3241046435.jpg,19.50,19.50,http://www.awin1.com/pclick.php?p=3241046435&a=99908&m=1402,Updated
"1764 of 5914 (29.83%)",10197,3243954455,awin,"M&s Collection Oriental Floral Boxy Shell Top",,,,,,"Not Found"
"1765 of 5914 (29.84%)",10196,1402_3241046593,awin,"M&S Collection Jewel Embellished Shell Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/93/65/3241046593.jpg,29.50,29.50,http://www.awin1.com/pclick.php?p=3241046593&a=99908&m=1402,Updated
"1766 of 5914 (29.86%)",10195,1402_3241046593,awin,"M&S Collection Jewel Embellished Shell Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/93/65/3241046593.jpg,29.50,29.50,http://www.awin1.com/pclick.php?p=3241046593&a=99908&m=1402,Updated
"1767 of 5914 (29.88%)",10194,3241046417,awin,"M&s Collection Ditsy Floral Mock Layered Top",,,,,,"Not Found"
"1768 of 5914 (29.90%)",10193,1402_3239173553,awin,"M&S Collection Matte & Shine Knitted Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/53/35/3239173553.jpg,29.50,29.50,http://www.awin1.com/pclick.php?p=3239173553&a=99908&m=1402,Updated
"1769 of 5914 (29.91%)",10192,3239173739,awin,"M&s Collection Large Floral Kimono Shell Top",,,,,,"Not Found"
"1770 of 5914 (29.93%)",10191,24724_14689209,linkshare,"Uniqlo Men American Movie Characters Steteco Shorts (star Wars) 09 Black","Uniqlo Europe Ltd",http://im.uniqlo.com/images/uk/pc/goods/146892/item/09_146892.jpg,9.00,9.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=320044.14689209&type=15&murl=http%3A%2F%2Fwww.uniqlo.com%2Fuk%2Fstore%2Fgoods%2F146892,Updated
"1771 of 5914 (29.95%)",10190,3239173777,awin,"M&s Collection Embroidered Shell Top",,,,,,"Not Found"
"1772 of 5914 (29.96%)",10189,1402_3241046401,awin,"M&S Collection 3/4 Sleeve Blossom Print Shell Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/01/64/3241046401.jpg,11.99,29.50,http://www.awin1.com/pclick.php?p=3241046401&a=99908&m=1402,Updated
"1773 of 5914 (29.98%)",10188,3210385975,awin,"M&s Collection Round Neck Striped Sweat Top",,,,,,"Not Found"
"1774 of 5914 (30.00%)",10187,3214013177,awin,"M&s Collection Placement Print Sweat Top",,,,,,"Not Found"
"1775 of 5914 (30.01%)",10186,1402_3217434463,awin,"M&S Collection PETITE Textured Waffle Shell Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/63/44/3217434463.jpg,22.50,22.50,http://www.awin1.com/pclick.php?p=3217434463&a=99908&m=1402,Updated
"1776 of 5914 (30.03%)",10185,1402_3217434463,awin,"M&S Collection PETITE Textured Waffle Shell Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/63/44/3217434463.jpg,22.50,22.50,http://www.awin1.com/pclick.php?p=3217434463&a=99908&m=1402,Updated
"1777 of 5914 (30.05%)",10184,3210026305,awin,"M&s Collection Floral Jacquard Shell Top",,,,,,"Not Found"
"1778 of 5914 (30.06%)",10183,3211943899,awin,"M&s Collection Basket Weave Short Sleeve Top",,,,,,"Not Found"
"1779 of 5914 (30.08%)",10182,3192194345,awin,"M&s Collection Round Neck Top",,,,,,"Not Found"
"1780 of 5914 (30.10%)",10181,3190232221,awin,"M&s Collection Animal Print Top",,,,,,"Not Found"
"1781 of 5914 (30.11%)",10180,1402_3195675201,awin,"M&S Collection 3/4 Sleeve Animal Print Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/01/52/3195675201.jpg,12.99,25.00,http://www.awin1.com/pclick.php?p=3195675201&a=99908&m=1402,Updated
"1782 of 5914 (30.13%)",10179,1402_3239174571,awin,"M&S Collection Sequin Embellished Crêpe Top","Marks and Spencer",http://images.productserve.com/preview/2/1402/71/45/3239174571.jpg,22.50,22.50,http://www.awin1.com/pclick.php?p=3239174571&a=99908&m=1402,Updated
"1783 of 5914 (30.15%)",10178,35653_10874628,linkshare,"Diesel 'f-ela' Sweatshirt","Farfetch Uk",http://cdn-images.farfetch.com/10/87/46/28/10874628_4235467_800.jpg,123.00,123.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=183381.10874628&type=15&murl=http%3A%2F%2Fwww.farfetch.com%2Fshopping%2Fwomen%2Fitem10874628.aspx,Updated
"1784 of 5914 (30.17%)",10176,35653_10874628,linkshare,"Diesel 'f-ela' Sweatshirt","Farfetch Uk",http://cdn-images.farfetch.com/10/87/46/28/10874628_4235467_800.jpg,123.00,123.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=183381.10874628&type=15&murl=http%3A%2F%2Fwww.farfetch.com%2Fshopping%2Fwomen%2Fitem10874628.aspx,Updated
"1785 of 5914 (30.18%)",10174,36338_78992504,linkshare,"Lace Overlay Clutch Bag",Accessorize,http://media.monsoon.co.uk/medias/sys_master/9017287213086.jpg?buildNumber=5153,25.00,25.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=347799.78992504&type=15&murl=http%3A%2F%2Fuk.accessorize.com%2Fview%2Fproduct%2Fuk_catalog%2Facc_19%2Cacc_1.10%2F7899250400%3FskipRedirection%3Dtrue,Updated
"1786 of 5914 (30.20%)",10173,36168_78921704,linkshare,"Georgina Embellished Hardcase Clutch Bag",Monsoon,http://media.monsoon.co.uk/medias/sys_master/9004437667870.jpg?buildNumber=5153,45.00,45.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=347789.78921704&type=15&murl=http%3A%2F%2Fuk.monsoon.co.uk%2Fview%2Fproduct%2Fuk_catalog%2Facc_19%2Cacc_1.10%2F7892170400%3FskipRedirection%3Dtrue,Updated
"1787 of 5914 (30.22%)",10172,36338_78923504,linkshare,"Encrusted Pearl Clipframe Clutch Bag",Accessorize,http://media.monsoon.co.uk/medias/sys_master/9030976438302.jpg?buildNumber=5153,32.00,32.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=347799.78923504&type=15&murl=http%3A%2F%2Fuk.accessorize.com%2Fview%2Fproduct%2Fuk_catalog%2Facc_1%2Cacc_1.7%2F7892350400%3FskipRedirection%3Dtrue,Updated
"1788 of 5914 (30.23%)",10171,35653_10874628,linkshare,"Diesel 'f-ela' Sweatshirt","Farfetch Uk",http://cdn-images.farfetch.com/10/87/46/28/10874628_4235467_800.jpg,123.00,123.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=183381.10874628&type=15&murl=http%3A%2F%2Fwww.farfetch.com%2Fshopping%2Fwomen%2Fitem10874628.aspx,Updated
"1789 of 5914 (30.25%)",10168,,,"Uttam Boutique Floral Panel Top",,,,,,"Not Found"
"1790 of 5914 (30.27%)",10166,3230618883,awin,"Ted Baker Alivia Hardcase Clutch Bag",,,,,,"Not Found"
"1791 of 5914 (30.28%)",10165,1203_3295291543,awin,"Carvela Grint Satin Embellished Clutch Bag","John Lewis",http://images.productserve.com/preview/3/1203/43/15/3295291543.jpg,69.00,69.00,http://www.awin1.com/pclick.php?p=3295291543&a=99908&m=1203,Updated
"1792 of 5914 (30.30%)",10164,3235824565,awin,"Carvela Cera Tassel Clutch Bag",,,,,,"Not Found"
"1793 of 5914 (30.32%)",10163,1203_3286479627,awin,"Mango Quilted Leather Shoulder Bag, Black","John Lewis",http://images.productserve.com/preview/3/1203/27/96/3286479627.jpg,79.99,79.99,http://www.awin1.com/pclick.php?p=3286479627&a=99908&m=1203,Updated
"1794 of 5914 (30.33%)",10162,1203_3184561235,awin,"COLLECTION by John Lewis Mia Leather Gold Bar Across Body Bag","John Lewis",http://images.productserve.com/preview/3/1203/35/12/3184561235.jpg,49.00,49.00,http://www.awin1.com/pclick.php?p=3184561235&a=99908&m=1203,Updated
"1795 of 5914 (30.35%)",10161,,awin,"O.s.p Osprey Sienna Envelope Leather Clutch Bag, Black",,,,,,"Not Found"
"1796 of 5914 (30.37%)",10160,1203_3151449023,awin,"O.S.P OSPREY Nappa Leather Foldover Clutch Bag","John Lewis",http://images.productserve.com/preview/3/1203/23/90/3151449023.jpg,75.00,75.00,http://www.awin1.com/pclick.php?p=3151449023&a=99908&m=1203,Updated
"1797 of 5914 (30.39%)",10159,1203_3168214449,awin,"DKNY Mirror Leather Clutch Bag, Silver","John Lewis",http://images.productserve.com/preview/3/1203/49/44/3168214449.jpg,128.00,128.00,http://www.awin1.com/pclick.php?p=3168214449&a=99908&m=1203,Updated
"1798 of 5914 (30.40%)",10158,,awin,"Collection By John Lewis Tasha Hard Case Clutch Bag, Black",,,,,,"Not Found"
"1799 of 5914 (30.42%)",10157,1203_3202588259,awin,"COLLECTION by John Lewis Pearl Box Clutch, Pearl","John Lewis",http://images.productserve.com/preview/3/1203/59/82/3202588259.jpg,59.00,59.00,http://www.awin1.com/pclick.php?p=3202588259&a=99908&m=1203,Updated
"1800 of 5914 (30.44%)",10156,3184561671,awin,"Collection By John Lewis Cora Leather Panel Clutch Bag",,,,,,"Not Found"
"1801 of 5914 (30.45%)",10155,3078757035,awin,"Collection By John Lewis Anne Silk Clutch Bag",,,,,,"Not Found"
"1802 of 5914 (30.47%)",10154,35653_10874628,linkshare,"Diesel 'f-ela' Sweatshirt","Farfetch Uk",http://cdn-images.farfetch.com/10/87/46/28/10874628_4235467_800.jpg,123.00,123.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=183381.10874628&type=15&murl=http%3A%2F%2Fwww.farfetch.com%2Fshopping%2Fwomen%2Fitem10874628.aspx,Updated
"1803 of 5914 (30.49%)",10152,35653_10874628,linkshare,"Diesel 'f-ela' Sweatshirt","Farfetch Uk",http://cdn-images.farfetch.com/10/87/46/28/10874628_4235467_800.jpg,123.00,123.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=183381.10874628&type=15&murl=http%3A%2F%2Fwww.farfetch.com%2Fshopping%2Fwomen%2Fitem10874628.aspx,Updated
"1804 of 5914 (30.50%)",10149,,,"HELMUT LANG IVORY LAYERED PRINT JERSEY SKIRT",,,,,,"Not Found"
"1805 of 5914 (30.52%)",10147,,awin,"Michael Kors Elsie Black Haircalf Box Clutch Bag, Black",,,,,,"Not Found"
"1806 of 5914 (30.54%)",10146,3100_3228213211,awin,"Biba Marlon frame clutch, Black Croc","House of Fraser",http://images.productserve.com/preview/0/3100/11/32/3228213211.jpg,79.00,0.00,http://www.awin1.com/pclick.php?p=3228213211&a=99908&m=3100,Updated
"1807 of 5914 (30.55%)",10145,,awin,"Christian Lacroix Incarnation Black Chain Clutch, Black",,,,,,"Not Found"
"1808 of 5914 (30.57%)",10144,3100_3196264405,awin,"Ted Baker Grey small tassel cross body clutch bag, Grey","House of Fraser",http://images.productserve.com/preview/0/3100/05/44/3196264405.jpg,149.00,0.00,http://www.awin1.com/pclick.php?p=3196264405&a=99908&m=3100,Updated
"1809 of 5914 (30.59%)",10143,3100_3240731755,awin,"Matthew Williamson Evening black pouchette, Black","House of Fraser",http://images.productserve.com/preview/0/3100/55/17/3240731755.jpg,195.00,0.00,http://www.awin1.com/pclick.php?p=3240731755&a=99908&m=3100,Updated
"1810 of 5914 (30.61%)",10142,3204983539,awin,"Karen Millen Perforated Clutch, Black",,,,,,"Not Found"
"1811 of 5914 (30.62%)",10141,1203_3276927703,awin,"Karen Millen Glitter Box Clutch Bag","John Lewis",http://images.productserve.com/preview/3/1203/03/77/3276927703.jpg,75.00,75.00,http://www.awin1.com/pclick.php?p=3276927703&a=99908&m=1203,Updated
"1812 of 5914 (30.64%)",10140,,awin,"Karen Millen Brompton Mini Bag, Black",,,,,,"Not Found"
"1813 of 5914 (30.66%)",10139,3213392717,awin,"Jacques Vert Scallop Edge Bag, Black",,,,,,"Not Found"
"1814 of 5914 (30.67%)",10138,3100_3056126367,awin,"L.K. Bennett Leonie asymmetric clutch bag, Navy","House of Fraser",http://images.productserve.com/preview/0/3100/67/63/3056126367.jpg,185.00,0.00,http://www.awin1.com/pclick.php?p=3056126367&a=99908&m=3100,Updated
"1815 of 5914 (30.69%)",10137,,,"ATM WHITE STRIPY LONG SLEEVE T-SHIRT",,,,,,"Not Found"
"1816 of 5914 (30.71%)",10135,,,"ISABEL MARANT LIGHT BROWN DICKER SUEDE ANKLE BOOTS",,,,,,"Not Found"
"1817 of 5914 (30.72%)",10133,,,"LIBERTY LONDON OXBLOOD LIBERTY LONDON MARLBOROUGH TOTE BAG",,,,,,"Not Found"
"1818 of 5914 (30.74%)",10131,3539_3276885133,awin,"Marc By Marc Jacobs New Q Mini Natasha Cross-Body Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/33/51/3276885133.jpg,355.00,0.00,http://www.awin1.com/pclick.php?p=3276885133&a=99908&m=3539,Updated
"1819 of 5914 (30.76%)",10129,3169367531,awin,"M&s Collection Oval Weave Box Clutch",,,,,,"Not Found"
"1820 of 5914 (30.77%)",10128,3213168823,awin,"Limited Edition Faux Leather Mono Clutch",,,,,,"Not Found"
"1821 of 5914 (30.79%)",10127,1402_3246704541,awin,"Per Una Speziale Leather Chain Handle Quilted Clutch Bag","Marks and Spencer",http://images.productserve.com/preview/2/1402/41/45/3246704541.jpg,79.00,79.00,http://www.awin1.com/pclick.php?p=3246704541&a=99908&m=1402,Updated
"1822 of 5914 (30.81%)",10126,1402_3169367247,awin,"M&S Collection Asymmetric Clutch","Marks and Spencer",http://images.productserve.com/preview/2/1402/47/72/3169367247.jpg,12.50,12.50,http://www.awin1.com/pclick.php?p=3169367247&a=99908&m=1402,Updated
"1823 of 5914 (30.83%)",10124,3539_3103071963,awin,"Victoria Beckham Small Zip Pouch - for Women",Selfridges,http://images.productserve.com/preview/9/3539/63/19/3103071963.jpg,450.00,0.00,http://www.awin1.com/pclick.php?p=3103071963&a=99908&m=3539,Updated
"1824 of 5914 (30.84%)",10123,3226091101,awin,"Lk Bennett Nina Box Clutch Bag - For Women",,,,,,"Not Found"
"1825 of 5914 (30.86%)",10122,3539_3232345055,awin,"Lk Bennett Lydia Clutch Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/55/50/3232345055.jpg,145.00,0.00,http://www.awin1.com/pclick.php?p=3232345055&a=99908&m=3539,Updated
"1826 of 5914 (30.88%)",10121,3539_3197999503,awin,"Lk Bennett Flo Saffiano Patent Leather Clutch Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/03/95/3197999503.jpg,185.00,0.00,http://www.awin1.com/pclick.php?p=3197999503&a=99908&m=3539,Updated
"1827 of 5914 (30.89%)",10120,3183337823,awin,"Alexander Mcqueen De Manta Metallic Leather Clutch Bag - For Women",,,,,,"Not Found"
"1828 of 5914 (30.91%)",10119,3539_3230539373,awin,"Michael Michael Kors Microstud Box Clutch Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/73/93/3230539373.jpg,240.00,0.00,http://www.awin1.com/pclick.php?p=3230539373&a=99908&m=3539,Updated
"1829 of 5914 (30.93%)",10118,3539_3255488187,awin,"Diane Von Furstenberg Sutra Crystal Clutch Bag Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/87/81/3255488187.jpg,380.00,0.00,http://www.awin1.com/pclick.php?p=3255488187&a=99908&m=3539,Updated
"1830 of 5914 (30.94%)",10117,3539_3232355343,awin,"Versus Versace Leather Clutch Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/43/53/3232355343.jpg,345.00,0.00,http://www.awin1.com/pclick.php?p=3232355343&a=99908&m=3539,Updated
"1831 of 5914 (30.96%)",10116,3539_3219301211,awin,"Mcq Alexander Mcqueen Snakeskin Fold-Up Clutch Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/11/12/3219301211.jpg,425.00,0.00,http://www.awin1.com/pclick.php?p=3219301211&a=99908&m=3539,Updated
"1832 of 5914 (30.98%)",10115,3539_3276886063,awin,"Kate Spade Melly Shark Clutch Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/63/60/3276886063.jpg,230.00,0.00,http://www.awin1.com/pclick.php?p=3276886063&a=99908&m=3539,Updated
"1833 of 5914 (30.99%)",10114,3539_3235831475,awin,"Carvela Gosh Box Clutch Bag - for Women",Selfridges,http://images.productserve.com/preview/9/3539/75/14/3235831475.jpg,69.00,0.00,http://www.awin1.com/pclick.php?p=3235831475&a=99908&m=3539,Updated
"1834 of 5914 (31.01%)",10113,3539_3177957161,awin,"Saint Laurent Quilted Leather Pouch - for Women",Selfridges,http://images.productserve.com/preview/9/3539/61/71/3177957161.jpg,395.00,0.00,http://www.awin1.com/pclick.php?p=3177957161&a=99908&m=3539,Updated
"1835 of 5914 (31.03%)",10112,,,"Long Waxed Cotton Belted Jacket",,,,,,"Not Found"
"1836 of 5914 (31.04%)",10110,35269_2376,linkshare,"Absolute Anti Ageing Face Oil 30ml By Uma","Cult Beauty Ltd.",http://d10qoa1dy3vloz.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/u/m/uma003_uma_antiageingfaceoil_780x980.jpg,135.00,135.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=270056.2376&type=15&murl=http%3A%2F%2Fwww.cultbeauty.co.uk%2Fuma-absolute-anti-ageing-face-oil.html,Updated
"1837 of 5914 (31.06%)",10109,38595_115630829617600,linkshare,"Jessie Sleeved Shirt","Hobbs Ltd",http://www.hobbs.co.uk/images/products/0115-6308-2961L00-133/0115-6308-2961L00-133_01_1008_1080.jpg,79.00,79.00,http://click.linksynergy.com/link?id=RIYrAqooNEU&offerid=338025.115630829617600&type=15&murl=http%3A%2F%2Fwww.hobbs.co.uk%2Fproduct%2Fdisplay%3Fproductid%3D0115-6308-2961L00%26productvarid%3D0115-6308-2961L00-NATURAL%2520BLACK-18,Updated
